"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","Sinovac 4th dose","Sinovac 5th dose","Sinovac 6th dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose","BioNTech 4th dose","BioNTech 5th dose","BioNTech 6th dose"
"2021-03-18","50-59","F","1468","0","0","0","0","0","651","0","0","0","0","0"
"2021-03-18","50-59","M","1965","0","0","0","0","0","1294","0","0","0","0","0"
"2021-03-18","60-69","F","777","0","0","0","0","0","1005","0","0","0","0","0"
"2021-03-18","60-69","M","1313","0","0","0","0","0","1734","0","0","0","0","0"
"2021-03-18","70-79","F","211","0","0","0","0","0","326","0","0","0","0","0"
"2021-03-18","70-79","M","474","0","0","0","0","0","569","0","0","0","0","0"
"2021-03-18","80 and above","F","53","0","0","0","0","0","78","0","0","0","0","0"
"2021-03-18","80 and above","M","70","0","0","0","0","0","105","0","0","0","0","0"
"2021-03-19","0-19","F","11","0","0","0","0","0","165","0","0","0","0","0"
"2021-03-19","0-19","M","9","0","0","0","0","0","184","0","0","0","0","0"
"2021-03-19","20-29","F","208","0","0","0","0","0","412","0","0","0","0","0"
"2021-03-19","20-29","M","250","0","0","0","0","0","465","0","0","0","0","0"
"2021-03-19","30-39","F","1098","0","0","0","0","0","1567","0","0","0","0","0"
"2021-03-19","30-39","M","883","0","0","0","0","0","2122","0","0","0","0","0"
"2021-03-19","40-49","F","1730","0","0","0","0","0","1897","0","0","0","0","0"
"2021-03-19","40-49","M","1381","0","0","0","0","0","2534","0","0","0","0","0"
"2021-03-19","50-59","F","1512","0","0","0","0","0","1323","0","0","0","0","0"
"2021-03-19","50-59","M","1961","0","0","0","0","0","2092","0","0","0","0","0"
"2021-03-19","60-69","F","709","0","0","0","0","0","794","0","0","0","0","0"
"2021-03-19","60-69","M","1246","0","0","0","0","0","1314","0","0","0","0","0"
"2021-03-19","70-79","F","214","0","0","0","0","0","293","0","0","0","0","0"
"2021-03-19","70-79","M","433","0","0","0","0","0","484","0","0","0","0","0"
"2021-03-19","80 and above","F","60","0","0","0","0","0","81","0","0","0","0","0"
"2021-03-19","80 and above","M","90","0","0","0","0","0","82","0","0","0","0","0"
"2021-03-20","0-19","F","15","0","0","0","0","0","103","0","0","0","0","0"
"2021-03-20","0-19","M","19","0","0","0","0","0","143","0","0","0","0","0"
"2021-03-20","20-29","F","266","0","0","0","0","0","399","0","0","0","0","0"
"2021-03-20","20-29","M","344","0","0","0","0","0","466","0","0","0","0","0"
"2021-03-20","30-39","F","1095","0","0","0","0","0","1576","0","0","0","0","0"
"2021-03-20","30-39","M","1081","0","0","0","0","0","1972","0","0","0","0","0"
"2021-03-20","40-49","F","1644","0","0","0","0","0","1901","0","0","0","0","0"
"2021-03-20","40-49","M","1545","0","0","0","0","0","2265","0","0","0","0","0"
"2021-03-20","50-59","F","1302","0","0","0","0","0","1349","0","0","0","0","0"
"2021-03-20","50-59","M","1802","0","0","0","0","0","1919","0","0","0","0","0"
"2021-03-20","60-69","F","596","0","0","0","0","0","774","0","0","0","0","0"
"2021-03-20","60-69","M","910","0","0","0","0","0","1145","0","0","0","0","0"
"2021-03-20","70-79","F","231","0","0","0","0","0","358","0","0","0","0","0"
"2021-03-20","70-79","M","345","0","0","0","0","0","475","0","0","0","0","0"
"2021-03-20","80 and above","F","61","0","0","0","0","0","103","0","0","0","0","0"
"2021-03-20","80 and above","M","69","0","0","0","0","0","95","0","0","0","0","0"
"2021-03-21","0-19","F","6","0","0","0","0","0","116","0","0","0","0","0"
"2021-03-21","0-19","M","14","0","0","0","0","0","132","0","0","0","0","0"
"2021-03-21","20-29","F","149","0","0","0","0","0","374","0","0","0","0","0"
"2021-03-21","20-29","M","384","0","0","0","0","0","438","0","0","0","0","0"
"2021-03-21","30-39","F","701","0","0","0","0","0","1728","0","0","0","0","0"
"2021-03-21","30-39","M","995","0","0","0","0","0","2065","0","0","0","0","0"
"2021-03-21","40-49","F","1272","0","0","0","0","0","1813","0","0","0","0","0"
"2021-03-21","40-49","M","1482","0","0","0","0","0","2424","0","0","0","0","0"
"2021-03-21","50-59","F","826","0","0","0","0","0","1203","0","0","0","0","0"
"2021-03-21","50-59","M","1530","0","0","0","0","0","1980","0","0","0","0","0"
"2021-03-21","60-69","F","404","0","0","0","0","0","558","0","0","0","0","0"
"2021-03-21","60-69","M","875","0","0","0","0","0","1098","0","0","0","0","0"
"2021-03-21","70-79","F","135","0","0","0","0","0","298","0","0","0","0","0"
"2021-03-21","70-79","M","241","0","0","0","0","0","386","0","0","0","0","0"
"2021-03-21","80 and above","F","27","0","0","0","0","0","56","0","0","0","0","0"
"2021-03-21","80 and above","M","43","0","0","0","0","0","67","0","0","0","0","0"
"2021-03-22","0-19","F","5","0","0","0","0","0","82","0","0","0","0","0"
"2021-03-22","0-19","M","9","0","0","0","0","0","91","0","0","0","0","0"
"2021-03-22","20-29","F","170","0","0","0","0","0","378","0","0","0","0","0"
"2021-03-22","20-29","M","192","0","0","0","0","0","432","0","0","0","0","0"
"2021-03-22","30-39","F","857","0","0","0","0","0","1733","0","0","0","0","0"
"2021-03-22","30-39","M","703","1","0","0","0","0","2007","1","0","0","0","0"
"2021-03-22","40-49","F","1522","0","0","0","0","0","1941","0","0","0","0","0"
"2021-03-22","40-49","M","1088","10","0","0","0","0","2257","0","0","0","0","0"
"2021-03-22","50-59","F","1246","1","0","0","0","0","1378","0","0","0","0","0"
"2021-03-22","50-59","M","1665","10","0","0","0","0","2101","0","0","0","0","0"
"2021-03-22","60-69","F","681","5","0","0","0","0","719","0","0","0","0","0"
"2021-03-22","60-69","M","1192","7","0","0","0","0","1212","0","0","0","0","0"
"2021-03-22","70-79","F","247","1","0","0","0","0","231","0","0","0","0","0"
"2021-03-22","70-79","M","416","7","0","0","0","0","392","0","0","0","0","0"
"2021-03-22","80 and above","F","49","0","0","0","0","0","57","0","0","0","0","0"
"2021-03-22","80 and above","M","86","0","0","0","0","0","73","0","0","0","0","0"
"2021-03-23","0-19","F","7","0","0","0","0","0","100","0","0","0","0","0"
"2021-03-23","0-19","M","9","1","0","0","0","0","92","0","0","0","0","0"
"2021-03-23","20-29","F","175","3","0","0","0","0","386","0","0","0","0","0"
"2021-03-23","20-29","M","206","4","0","0","0","0","380","0","0","0","0","0"
"2021-03-23","30-39","F","720","9","0","0","0","0","1738","0","0","0","0","0"
"2021-03-23","30-39","M","572","26","0","0","0","0","1884","0","0","0","0","0"
"2021-03-23","40-49","F","1370","18","0","0","0","0","1993","0","0","0","0","0"
"2021-03-23","40-49","M","957","51","0","0","0","0","2110","0","0","0","0","0"
"2021-03-23","50-59","F","1100","15","0","0","0","0","1382","0","0","0","0","0"
"2021-03-23","50-59","M","1429","66","0","0","0","0","1999","0","0","0","0","0"
"2021-03-23","60-69","F","657","43","0","0","0","0","686","0","0","0","0","0"
"2021-03-23","60-69","M","1180","107","0","0","0","0","1059","0","0","0","0","0"
"2021-03-23","70-79","F","171","20","0","0","0","0","186","0","0","0","0","0"
"2021-03-23","70-79","M","380","21","0","0","0","0","325","0","0","0","0","0"
"2021-03-23","80 and above","F","33","5","0","0","0","0","44","0","0","0","0","0"
"2021-03-23","80 and above","M","51","6","0","0","0","0","56","0","0","0","0","0"
"2021-03-24","0-19","F","3","0","0","0","0","0","1","0","0","0","0","0"
"2021-03-24","0-19","M","7","0","0","0","0","0","3","0","0","0","0","0"
"2021-03-24","20-29","F","166","0","0","0","0","0","19","0","0","0","0","0"
"2021-03-24","20-29","M","230","0","0","0","0","0","18","0","0","0","0","0"
"2021-03-24","30-39","F","749","0","0","0","0","0","157","0","0","0","0","0"
"2021-03-24","30-39","M","543","2","0","0","0","0","163","0","0","0","0","0"
"2021-03-24","40-49","F","1334","4","0","0","0","0","180","0","0","0","0","0"
"2021-03-24","40-49","M","982","7","0","0","0","0","211","0","0","0","0","0"
"2021-03-24","50-59","F","1020","7","0","0","0","0","85","0","0","0","0","0"
"2021-03-24","50-59","M","1309","4","0","0","0","0","118","0","0","0","0","0"
"2021-03-24","60-69","F","580","4","0","0","0","0","35","0","0","0","0","0"
"2021-03-24","60-69","M","1081","2","0","0","0","0","55","0","0","0","0","0"
"2021-03-24","70-79","F","176","0","0","0","0","0","11","0","0","0","0","0"
"2021-03-24","70-79","M","363","2","0","0","0","0","16","0","0","0","0","0"
"2021-03-24","80 and above","F","47","0","0","0","0","0","4","0","0","0","0","0"
"2021-03-24","80 and above","M","72","0","0","0","0","0","5","0","0","0","0","0"
"2021-03-25","0-19","F","11","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","0-19","M","16","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","20-29","F","169","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","20-29","M","214","1","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","30-39","F","734","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","30-39","M","529","3","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","40-49","F","1324","3","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","40-49","M","895","4","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","50-59","F","1002","3","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","50-59","M","1257","7","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","60-69","F","492","1","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","60-69","M","957","3","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","70-79","F","181","1","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","70-79","M","316","2","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","80 and above","F","41","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-25","80 and above","M","54","0","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","0-19","F","12","10","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","0-19","M","9","6","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","20-29","F","211","38","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","20-29","M","270","39","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","30-39","F","790","84","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","30-39","M","550","124","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","40-49","F","1355","260","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","40-49","M","933","349","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","50-59","F","1045","265","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","50-59","M","1223","462","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","60-69","F","567","813","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","60-69","M","928","1756","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","70-79","F","188","304","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","70-79","M","338","450","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","80 and above","F","41","123","0","0","0","0","0","0","0","0","0","0"
"2021-03-26","80 and above","M","59","115","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","0-19","F","12","18","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","0-19","M","21","14","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","20-29","F","194","59","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","20-29","M","256","122","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","30-39","F","762","157","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","30-39","M","627","240","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","40-49","F","1202","418","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","40-49","M","949","717","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","50-59","F","960","377","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","50-59","M","1215","817","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","60-69","F","425","710","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","60-69","M","643","1386","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","70-79","F","143","418","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","70-79","M","232","539","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","80 and above","F","36","179","0","0","0","0","0","0","0","0","0","0"
"2021-03-27","80 and above","M","55","137","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","0-19","F","5","7","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","0-19","M","11","13","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","20-29","F","129","44","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","20-29","M","315","94","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","30-39","F","569","140","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","30-39","M","681","286","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","40-49","F","988","388","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","40-49","M","1052","829","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","50-59","F","642","323","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","50-59","M","1177","896","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","60-69","F","263","759","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","60-69","M","547","1555","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","70-79","F","74","404","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","70-79","M","138","520","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","80 and above","F","22","146","0","0","0","0","0","0","0","0","0","0"
"2021-03-28","80 and above","M","22","135","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","0-19","F","13","5","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","0-19","M","8","7","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","20-29","F","142","31","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","20-29","M","199","57","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","30-39","F","690","84","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","30-39","M","480","194","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","40-49","F","1195","305","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","40-49","M","747","613","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","50-59","F","987","274","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","50-59","M","1092","647","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","60-69","F","292","870","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","60-69","M","458","1927","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","70-79","F","97","294","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","70-79","M","167","534","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","80 and above","F","16","106","0","0","0","0","0","0","0","0","0","0"
"2021-03-29","80 and above","M","35","105","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","0-19","F","10","6","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","0-19","M","3","6","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","20-29","F","141","59","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","20-29","M","145","42","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","30-39","F","630","165","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","30-39","M","399","181","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","40-49","F","983","405","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","40-49","M","564","567","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","50-59","F","780","481","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","50-59","M","848","733","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","60-69","F","283","1825","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","60-69","M","364","2849","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","70-79","F","75","752","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","70-79","M","147","1149","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","80 and above","F","13","268","0","0","0","0","0","0","0","0","0","0"
"2021-03-30","80 and above","M","20","302","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","0-19","F","4","8","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","0-19","M","4","8","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","20-29","F","117","47","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","20-29","M","146","80","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","30-39","F","534","208","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","30-39","M","374","195","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","40-49","F","927","480","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","40-49","M","563","556","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","50-59","F","800","523","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","50-59","M","820","786","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","60-69","F","229","1685","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","60-69","M","384","2521","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","70-79","F","70","766","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","70-79","M","129","1186","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","80 and above","F","19","283","0","0","0","0","0","0","0","0","0","0"
"2021-03-31","80 and above","M","13","316","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","0-19","F","6","13","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","0-19","M","15","9","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","20-29","F","137","62","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","20-29","M","144","86","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","30-39","F","591","241","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","30-39","M","360","235","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","40-49","F","928","584","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","40-49","M","561","587","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","50-59","F","817","573","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","50-59","M","836","773","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","60-69","F","248","1837","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","60-69","M","356","2525","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","70-79","F","69","777","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","70-79","M","121","1206","0","0","0","0","0","0","0","0","0","0"
"2021-04-01","80 and above","F","13","241","0","0","0","0","0","0","0","0","0","0"
